2146221,1462,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Bakshibal-146221,108,1755
2146322,1463,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Chringpora-146322,108,1756
2146423,1464,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Banyari Garbi(Pethpora/bonpora)-146423,108,1757
2146324,1463,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Chringpora-146324,108,1758
2145725,1457,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Watalpora-145725,108,1759
2145626,1456,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Bakerpora-145626,108,1760
2145827,1458,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Gulamyari-145827,108,1761
2145528,1455,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Jadalpora-145528,108,1762
2146529,1465,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Jafri Mohallah-146529,108,1763
2146630,1466,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Idgah Pora-146630,108,1764
2146731,1467,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Madhwan-146731,108,1765
2146632,1466,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Idgah Pora-146632,108,1766
2146533,1465,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Jafri Mohallah-146533,108,1767
2146734,1467,1,4,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Madhwan-146734,108,1768
2146135,1461,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Batgund-146135,108,1769
2146136,1461,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Batgund-146136,108,1770
2144259,1442,1,4,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Gohal-144259,108,1771
2144360,1443,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Tengpora-144360,108,1772
2144261,1442,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Gohal-144261,108,1773
2144562,1445,1,2,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Kralpora-144562,108,1774
2144463,1444,1,1,"1,4,5,8,9,10,11,13,15,18",CRY - 1,School-Pahlhund-144463,108,1775
2107101,1071,1,1,"1,4,5,8,10,11,18",CRY - 35,School-jahangir puri MIG Block-107101,108,1776
2107102,1071,1,1,"1,4,5,8,9,10,11,12,13,15,18",CRY - 35,School-jahangir puri MIG Block-107102,108,1777
2107203,1072,1,1,"1,4,5,8,9,10,11,12,18",CRY - 35,School-CD park-107203,108,1778
2107204,1072,1,1,"1,4,5,8,9,10,11,12,15,18",CRY - 35,School-CD park-107204,108,1779
2107305,1073,1,1,"1,4,5,8,9,10,11,18",CRY - 35,School-haidar pur- Sanjay camp-107305,108,1780
2107306,1073,1,1,"1,2,4,5,8,9,10,11,12,15,16,18",CRY - 35,School-haidar pur- Sanjay camp-107306,108,1781
2106807,1068,1,1,"1,4,5,8,9,10,11,12,16,18",CRY - 35,School-shahbad dairy- F block-106807,108,1782
2106808,1068,1,1,"1,4,5,8,10,11,18",CRY - 35,School-shahbad dairy- F block-106808,108,1783
2107009,1070,1,1,"1,4,5,8,9,10,11,12,13,15,18",CRY - 35,School-shahbad dairy- E block-107009,108,1784
2107010,1070,1,1,"1,4,5,8,9,10,11,12,18",CRY - 35,School-shahbad dairy- E block-107010,108,1785
